ds,max_temp_c,rainfall_mm,is_holiday,google_dengue_searches,er_trauma_admissions,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2018-08-26,39.14484722211852,19.445176256277115,0,0.3469185370743588,1.9941076570377185,142,115,104,40,13,11,22,4
2018-08-27,38.21878676152654,26.652538634445868,0,82.05665632128314,4.176234744427508,74,58,51,20,8,6,12,2
2018-08-28,39.65255537453158,12.235988040487198,0,10.870804754611418,1.9519718653470215,81,61,58,21,8,6,12,2
2018-08-29,37.92454244866052,16.692030312121926,0,97.11205254108056,0.056347230946991456,116,95,88,33,12,10,19,4
2018-08-30,38.516684839032216,20.48474923416255,0,98.54529740413972,1.761732059140047,67,53,51,20,7,5,11,2
2018-08-31,39.048208976478726,15.279761896737277,0,81.81170715092203,24.357548707979287,110,85,74,31,10,8,16,3
2018-09-01,39.31824576770075,15.6871613522567,0,82.26854853491683,29.89556723220638,132,103,94,38,13,11,21,4
2018-09-02,37.158958387130596,13.25711668755211,0,16.16029498125567,4.705171518947724,110,89,82,31,10,9,17,4
2018-09-03,37.92904075139815,19.1057954171134,1,82.09015125285448,0.9043701911070579,95,76,73,28,9,8,15,3
2018-09-04,37.6904352032982,26.2643632003779,0,15.984542125830538,0.9257327086972578,73,58,55,20,7,5,11,2
2018-09-05,37.411470230635736,10.038209450157822,0,5.430669658170051,0.8169072823227524,121,94,83,33,11,9,18,4
2018-09-06,39.72728287810725,28.360825968836036,0,93.35720444479361,3.9446096620705164,120,92,85,32,11,9,18,4
2018-09-07,38.2614802617481,22.22719134370574,0,10.34029447773432,21.008429533562158,120,83,77,30,10,9,17,4
2018-09-08,36.487956459335365,25.581830317000755,0,3.9337286825372275,30.069947260798855,146,107,97,40,13,11,22,4
2018-09-09,38.556748074960204,18.90476731575029,0,15.156925858649421,2.689798158220495,111,86,81,32,10,9,17,4
2018-09-10,39.64882447233272,24.487917535601586,0,12.823992664642962,1.2378103344338276,119,90,89,34,11,10,19,4
2018-09-11,38.44468536903711,5.405009933486681,0,91.9161506477994,0.4617822911963104,84,61,50,21,7,6,12,2
2018-09-12,35.77620557491086,25.45951061948838,0,15.659767145314717,1.7993900616691716,77,57,49,20,7,6,11,2
2018-09-13,36.69253506389337,6.003471477134163,0,91.22220217536801,1.3710380253012238,123,90,84,33,11,9,18,4
2018-09-14,38.3227472502584,27.24783440907156,0,90.67017172269027,31.487989804082122,63,52,45,18,6,5,10,2
2018-09-15,36.225142803250996,29.799068680966084,0,96.46906107518642,24.58638234733548,117,88,78,33,10,9,18,3
2018-09-16,37.25155352291639,12.351686554419445,0,13.379032835212499,0.6215231840745922,99,81,73,27,10,8,16,3
2018-09-17,37.45527269556467,10.257963907144841,0,88.22085130841862,1.8636335241704716,75,55,50,20,6,6,11,2
2018-09-18,35.624633100512774,24.13408409645102,0,11.476481383778804,4.659925089362373,121,88,86,32,11,10,19,4
2018-09-19,36.36102177630384,11.32565852300633,0,81.99526008076268,4.384365217469113,113,86,79,33,10,9,18,4
2018-09-20,33.04636080588927,26.639059579305087,0,12.73282070717456,1.971355173921403,124,96,89,36,12,9,19,4
2018-09-21,35.128458358298985,7.571064803936918,1,87.42833823986464,3.4947663225986823,88,66,57,23,8,7,13,3
2018-09-22,35.76367248085606,8.148879909483956,0,80.78780325779374,0.43928506790672783,111,86,75,31,10,9,17,3
2018-09-23,34.630069340959885,29.478788877515388,0,12.331756761424927,3.5627052777180754,67,47,42,15,6,5,9,2
2018-09-24,37.37013398297488,21.845972456750115,0,4.676967381709554,4.864288647423708,119,91,82,35,12,9,19,4
2018-09-25,34.165751246141134,26.17218061072382,0,82.38500335362933,2.687440764170958,80,66,55,23,7,6,12,3
2018-09-26,35.012359898709526,13.10823443378795,0,0.01108369170507828,2.4924511351720713,118,95,86,35,12,9,19,4
2018-09-27,35.438041058905426,21.91209373801511,0,81.55344826545677,0.9365930985095516,73,59,50,23,8,7,12,2
2018-09-28,36.601897199224645,19.856045682714928,0,7.2429756696047365,29.436697152206456,104,85,68,28,10,8,17,3
2018-09-29,33.57655598327832,20.078753003073675,0,15.04621941346912,31.73343500708185,159,125,104,45,15,12,25,5
2018-09-30,36.02589082324186,22.063311488443038,0,86.59424350828407,3.2596652973787528,153,120,108,43,14,12,24,5
2018-10-01,34.72182813775822,0.36525026050620224,0,87.81500695418187,0.1304164334236091,77,60,54,20,7,6,11,3
2018-10-02,33.577558284036634,1.1479503500634838,1,94.81618729465488,2.743617441745368,86,69,63,26,9,7,15,3
2018-10-03,34.86729131776822,1.274809224522367,0,13.011495822186923,2.9746742174868652,83,62,56,21,7,6,12,2
2018-10-04,34.44906309526901,1.1134185131057077,0,93.4328584290989,1.0376506770640108,122,91,84,35,11,9,19,4
2018-10-05,33.49334271099742,1.4765910209566153,0,19.275352998846177,1.0416642874426802,58,52,43,15,6,5,10,2
2018-10-06,34.00570485155468,0.6712184884818027,0,89.75626963615198,1.381090842554749,63,48,43,19,6,5,10,2
2018-10-07,33.39176605517788,1.5302131832662618,0,99.79734968075786,3.558607958636188,108,80,73,30,10,8,16,3
2018-10-08,33.73065465254892,0.8655341634163873,0,18.406005411454963,3.0313303176618582,123,93,87,35,12,10,20,4
2018-10-09,34.11825380122838,0.9683689966451936,0,8.98279376918782,4.228813230589023,124,92,87,34,11,10,19,4
2018-10-10,34.880101638390656,1.2962042545221428,0,10.728607935789842,1.478292859215491,77,62,55,23,8,7,12,3
2018-10-11,31.893254910531425,0.03671676799844792,0,14.84185185116489,4.560340299441592,123,93,83,31,11,9,18,4
2018-10-12,35.10016156739117,1.3079884428404966,0,13.922918498770823,3.7185308099167917,65,49,46,19,6,5,10,2
2018-10-13,30.850218952469653,1.2371702981442307,0,17.813571912109417,1.9750583500684848,110,85,72,32,11,8,17,4
2018-10-14,32.484869832244485,0.6196942335065598,0,14.326620545133906,0.4763103281272796,111,80,76,30,10,8,17,3
2018-10-15,33.05853901129393,0.17158856979897896,0,19.95769416456921,1.2849183124374126,78,58,48,19,7,5,12,2
2018-10-16,32.584048570041155,0.1818708998260823,0,6.9701159966318205,4.7838410860742515,81,58,54,21,7,6,12,2
2018-10-17,31.51250963457737,1.8464474939704572,0,16.65995484478836,1.5518168794203968,120,89,81,32,11,9,18,4
2018-10-18,31.758606647578492,1.3785586424516743,0,13.952696456653284,1.6495048007453224,75,55,53,20,7,5,11,2
2018-10-19,31.30466492259679,0.2542052275414808,1,13.827728904300372,0.9479446554885851,33,28,28,9,4,3,6,1
2018-10-20,31.038705372440962,0.7134463386178127,0,6.516711896899978,4.034253005693827,66,46,41,18,6,5,9,2
2018-10-21,32.30759406621978,1.1849659878031928,0,15.71203584846045,1.3782211512113869,72,53,47,20,6,5,10,2
2018-10-22,31.64449726049086,1.6711434101812974,0,18.007520446951983,1.6512912418442782,73,59,53,23,7,6,11,2
2018-10-23,30.423680475956296,0.08732185742601706,0,4.370969230411259,2.071740542158133,79,60,52,20,7,6,12,2
2018-10-24,31.84496737360524,0.4732662629400177,0,12.509936742334082,2.1686413988730484,76,58,51,22,7,6,12,2
2018-10-25,31.08116431321124,1.77949798059076,0,7.842696582055504,2.0567039520751083,82,55,55,22,7,6,11,2
2018-10-26,31.414994892496892,0.01833110036763297,0,19.79096238589754,2.518718476873643,62,52,46,17,6,5,10,2
2018-10-27,31.05985117196892,0.4027982055877748,0,9.576656316633631,4.072564398082016,71,47,45,17,6,5,10,2
2018-10-28,29.429189391349258,1.918048351945932,0,4.566403475938854,4.09642520371011,70,49,44,18,6,5,10,2
2018-10-29,29.525888928689916,1.2268036930443422,0,7.637152504436651,3.9915656688167345,86,62,55,22,7,6,13,3
2018-10-30,30.661223636236382,0.5233427332750129,0,13.076767796332526,0.5056241955824375,79,63,55,22,8,6,13,3
2018-10-31,30.352185863162138,0.1339821887916952,0,1.5217874269915255,3.9983940163740703,75,56,53,22,7,6,12,2
2018-11-01,29.54887607599055,0.056382680894444315,0,12.072038404424752,0.6012588674328839,77,60,52,23,7,6,12,3
2018-11-02,29.515194609650855,0.48949015927385453,0,18.62449518357796,0.6236188502612899,64,46,41,15,6,5,10,2
2018-11-03,30.503800103453795,1.762971639177821,0,17.007255753157008,4.739313858174804,64,51,42,16,5,4,9,2
2018-11-04,28.463061112992175,0.831827308595019,0,1.3534707331596674,4.096989223527706,76,53,47,20,6,5,10,2
2018-11-05,29.430507309953093,1.440666738331986,0,19.867797574781363,2.7620523343400434,117,86,77,31,11,9,17,3
2018-11-06,28.510325573040298,1.8365700707599155,0,13.974538474077583,4.3748510223893105,80,58,54,22,7,6,12,2
2018-11-07,28.324326827574037,0.8160809232056332,1,3.2456164862804737,4.946823212759314,55,42,38,14,5,4,8,2
2018-11-08,29.470706722602024,0.3825547420747941,0,0.24832178338846989,3.053210333158888,84,64,54,24,8,6,13,3
2018-11-09,29.027750491732405,1.034235861713839,0,3.425652725843027,3.06449218490759,64,52,45,16,6,5,10,2
2018-11-10,28.846780738064876,1.8161673741197089,0,16.76351841371477,3.77213514579964,66,51,44,17,6,5,10,2
2018-11-11,29.17026965275637,1.6087488282754012,0,0.4327864989032748,1.1606947618266639,68,49,47,19,6,5,11,2
2018-11-12,27.71794713932664,0.13165968672630757,0,4.662946072361731,0.8356243075939968,74,57,50,23,7,6,12,2
2018-11-13,28.211731166485613,1.3851456001551636,0,15.146111906697508,3.7979037500753625,75,59,52,20,6,5,11,2
2018-11-14,27.05307831612647,1.1437950449179075,0,11.722210717962703,1.7245239749705115,79,59,54,22,7,6,12,2
2018-11-15,27.52185960049628,1.814926352692851,0,15.654714207203837,0.67535178152967,75,58,51,22,7,6,12,2
2018-11-16,26.902728752897414,0.24496283370059446,0,14.923010076535759,1.5743886295887488,65,49,43,17,6,5,10,2
2018-11-17,26.965925555634453,1.0680722264093132,0,1.0120277424360946,1.793184339372877,64,51,44,17,5,4,10,2
2018-11-18,27.301072203191612,1.7589253870237846,0,17.85022838188303,4.826138297528454,65,48,43,17,6,5,10,2
2018-11-19,25.725656190059194,0.820047573483486,0,4.540636685645374,3.489798555439616,112,89,80,31,11,9,17,4
2018-11-20,28.475249968387786,0.9639898354657341,0,11.067848804595275,2.65428158699867,81,58,52,22,7,6,12,2
2018-11-21,25.21690296646065,0.1409213553339166,1,12.885763130555576,4.844365693413025,90,69,64,24,8,7,14,3
2018-11-22,24.8499086206476,0.5562872808978216,0,3.3725642177019077,4.515698702370903,81,66,58,22,7,6,13,2
2018-11-23,27.064551285343857,0.6490132983378947,1,19.524625134019487,2.5600042830707985,50,40,31,11,4,3,7,1
2018-11-24,26.541659294267397,1.8902448974897739,0,9.763119121746179,4.528398176884903,57,51,41,17,6,5,10,2
2018-11-25,26.218931973547203,0.5653347210823181,0,1.1528539119478687,2.021523290313283,71,52,46,19,6,5,11,2
2018-11-26,26.069278574179688,0.921737470539304,0,18.745240895556808,1.152103326783123,79,57,52,22,7,6,11,2
2018-11-27,25.276158150414446,1.3426088471285595,0,11.725356863865361,1.1633908841104257,77,53,48,21,7,6,12,2
2018-11-28,24.240018557427266,0.3243667448157548,0,13.983863959627527,3.3115776222106335,76,58,54,20,7,6,12,2
2018-11-29,25.063386423735974,0.972884774283749,0,10.503515798684482,2.5053516035363854,81,67,58,21,7,6,12,2
2018-11-30,24.16221437832936,1.4770780789518152,0,16.69475909553935,3.2947542350272334,68,53,49,19,6,5,10,2
2018-12-01,25.66781925179842,1.733710426054132,0,0.6626692438642179,3.4303798213108494,64,54,43,18,7,5,10,2
2018-12-02,24.400538233091353,1.2525185493248534,0,5.367567305542956,0.11161436448858808,67,52,46,19,6,5,10,2
2018-12-03,23.578610179105727,1.3381070306338958,0,9.392967128053844,0.2701979617395117,73,57,54,21,7,6,11,2
2018-12-04,23.94089147930376,0.2525669451691379,0,1.5320723262742009,2.6633886329562495,70,51,51,20,7,5,12,2
2018-12-05,24.535078931350892,1.8915529944926943,0,14.118133386533165,0.9551773888003845,80,62,53,21,7,6,12,2
2018-12-06,23.420034814946796,0.2651481549689647,0,7.873268281112815,3.1626688440221984,73,56,48,20,7,6,11,2
2018-12-07,23.02493360480029,1.5493458743635966,0,5.453359805362881,2.76092869585324,61,49,48,19,7,5,9,2
2018-12-08,23.95605906553357,0.5296326435566376,0,0.06757693616824545,2.928801791854456,64,49,45,17,6,5,10,2
2018-12-09,23.82441943874309,1.8671862874025031,0,14.396606234999075,1.5122768991550535,63,50,44,18,6,5,10,2
2018-12-10,22.94149325253802,1.439919078738959,0,16.676186177457236,3.1992175313894835,79,57,53,20,7,6,12,2
2018-12-11,22.848323052246347,1.507627425956738,0,7.900810713629969,4.147463182425115,80,61,55,21,7,6,13,2
2018-12-12,23.424315842587475,0.43811834611976663,0,11.28435954066731,4.990356267961186,85,61,56,22,7,6,12,2
2018-12-13,21.619103389632905,0.8860799532703216,0,4.553732518591969,4.192221930861072,80,64,57,24,7,6,13,2
2018-12-14,21.53670012455167,1.2356263891785728,0,12.443952925602662,2.787493798399737,71,49,51,19,6,5,9,2
2018-12-15,22.104786641987946,1.5399472364132019,0,0.24274916630401044,0.9671479583997827,75,50,45,18,6,5,10,2
2018-12-16,22.49097730742328,0.20791875182477915,0,9.77287794197517,3.4072293805991043,63,45,47,18,5,5,10,2
2018-12-17,22.898687457112047,1.9247306329090568,0,12.884109636813845,4.688268927789891,82,60,56,22,8,6,12,2
2018-12-18,23.94868794162947,1.780441341109112,0,18.36383546459468,1.0593326986615121,84,63,57,24,8,7,12,3
2018-12-19,23.21877349529659,0.5406971809911687,0,7.626716342445685,1.2799781026328856,71,54,52,23,7,6,12,2
2018-12-20,22.091221056366166,1.645520486064664,0,15.303804059620596,0.7450427170582558,78,56,55,22,7,6,11,2
2018-12-21,22.12448524131017,1.0366478460796469,0,11.953740598870015,3.6836082181320084,63,49,43,17,6,5,10,2
2018-12-22,21.03564199753604,0.9236129631240373,0,18.54024225850161,2.032807517118296,66,48,44,19,6,5,10,2
2018-12-23,21.916687400798164,0.6288682116228108,0,7.967553513188612,0.3134781944319204,96,81,66,27,9,8,15,3
2018-12-24,21.5459608466207,1.161937173263185,0,6.381906797459759,4.374749957451401,76,60,52,19,7,6,11,2
2018-12-25,22.059176573098995,1.4597782354071955,1,17.742839973882877,2.7883595235128333,53,42,37,15,5,4,8,2
2018-12-26,20.813514262261315,0.8218658099255165,0,0.9848880281657824,1.6554714600017788,85,58,54,21,8,6,12,2
2018-12-27,22.06685594071054,1.2584383860165842,0,2.727707858673536,1.7199148803054847,77,59,55,21,7,6,13,2
2018-12-28,22.98951721550431,1.3986258423106075,0,1.648088691680889,1.451256100954534,60,45,45,19,6,5,9,2
2018-12-29,21.25981857104403,1.4222436340305717,0,16.86219913152805,2.2774008619632093,61,43,42,18,5,4,9,2
2018-12-30,21.684648535005724,0.1039321962623605,0,0.21214846740638782,1.6852084424407248,64,48,48,18,6,5,10,2
2018-12-31,21.890021951975758,1.7194956113701338,0,17.23314310994096,2.739731520353047,84,58,54,22,7,6,12,2
2019-01-01,20.718206301819233,0.9165066295300959,0,9.025355907425336,3.867586261356471,76,61,57,20,7,6,12,2
2019-01-02,21.265699574461326,0.5248321633924289,0,0.08050557707941497,3.3723064172218677,80,60,51,23,8,6,12,2
2019-01-03,20.979034377534948,0.4835290149593632,0,8.032903544240837,1.4722844637705856,78,64,56,23,7,6,13,3
2019-01-04,20.99162979760667,0.9660282256879009,0,3.7360168209007116,2.643705057698896,65,45,46,15,6,5,10,2
2019-01-05,20.051153955550596,1.7736630789379184,0,12.488009749443261,4.200630799561254,64,47,49,19,6,5,9,2
2019-01-06,20.781602952328008,0.7566951633652939,0,13.58717579843293,0.34103117371362734,64,54,44,18,6,5,10,2
2019-01-07,21.190758980865656,1.4994514935670866,0,9.750551408099996,0.3914863349345238,73,54,54,19,6,5,11,2
2019-01-08,22.08233014484073,0.1936374619744372,0,0.8103905087933994,2.780850340248767,73,54,55,22,7,5,11,2
2019-01-09,21.531659392181,0.9521134043021235,0,13.122576087344038,3.195575641949016,77,61,50,21,7,6,12,3
2019-01-10,22.66956665738984,1.9833722807854712,0,16.840775672110425,1.0570650788795204,77,58,56,21,8,6,12,2
2019-01-11,19.695842470807495,1.540875605584674,0,14.40648554652803,3.72610063345759,66,48,45,18,6,5,9,2
2019-01-12,21.285142466847716,0.421056976881226,0,16.59915837910637,3.231316885203637,66,50,46,18,7,5,10,2
2019-01-13,20.548636520096863,1.0028829473958214,0,4.010190471017749,4.616446341181432,63,49,45,18,6,5,9,2
2019-01-14,22.51042510297703,0.4672495272971331,0,17.777758793129653,0.8447710092926836,80,58,58,22,7,6,12,3
2019-01-15,19.470519748354235,0.8191218545250185,0,6.443869012959256,3.756871326790053,75,58,51,21,7,6,11,2
2019-01-16,19.40017265149554,1.5601680474699295,0,0.2680962850398205,0.4182154529163351,76,59,55,22,7,6,13,2
2019-01-17,19.604470438101078,1.5424496305808073,0,16.867832926581414,2.8264620475894873,80,57,53,21,6,6,13,2
2019-01-18,18.04683875589037,0.45620075580477026,0,18.836425379294536,2.759475697495729,68,49,49,18,7,5,10,2
2019-01-19,19.61476347868093,1.8444466363097203,0,13.111163948346976,1.941925223233703,70,50,47,18,6,5,10,2
2019-01-20,19.354091436122896,1.1851363655296536,0,4.628732609268493,4.222855738342836,65,49,45,18,7,5,10,2
2019-01-21,20.23925314654166,0.759848581924029,0,5.034889285650608,0.021853223930061172,74,63,55,24,7,6,13,3
2019-01-22,20.409187483103015,1.0038711615617213,0,9.33185746871239,2.600897009492604,79,55,49,20,6,5,11,2
2019-01-23,21.92511772820891,1.2101425068754874,0,17.95662159202839,1.085767749175937,75,63,57,22,8,6,12,2
2019-01-24,20.98383482064435,1.1197810636915708,0,2.9919531229511676,3.7174930955821646,108,80,76,31,10,8,17,3
2019-01-25,19.443924735683677,0.9728100710723564,0,16.519473391669738,0.21533713153048584,68,51,49,19,6,5,10,2
2019-01-26,19.112788172801306,1.0098656081788002,1,5.826056174103007,4.157773440907889,40,30,24,9,3,3,6,1
2019-01-27,20.496456364632934,0.35282382085577235,0,16.17172338858196,4.1904611335347575,71,54,46,19,6,5,10,2
2019-01-28,18.68060020643198,1.6254658086093587,0,18.405423952030773,4.164330062017514,84,60,57,20,7,6,12,2
2019-01-29,21.831551368492452,1.0835206398820307,0,8.549877439886405,0.7628426336633493,80,60,56,22,7,6,12,3
2019-01-30,21.18175510092238,0.2621597234094062,0,7.301013082110616,3.1520325928052246,74,55,49,22,7,6,11,2
2019-01-31,19.53832423549846,1.5323142031655559,0,16.044426379426035,0.07183679591694803,80,62,59,21,7,6,12,2
2019-02-01,18.302511259353484,1.8648879567547016,0,10.589657647587881,4.239812956445999,60,45,41,17,6,4,9,2
2019-02-02,21.380622643083857,1.8946137984739242,0,13.688980969263941,3.6148759675431026,71,53,49,18,6,5,10,2
2019-02-03,19.92627019327559,0.7380354648223455,0,12.45658473922359,2.6557686544962635,70,52,48,18,6,5,10,2
2019-02-04,21.29563724303394,0.2710337471215081,0,3.0577769128959265,3.6529571654830857,80,66,51,23,7,6,12,2
2019-02-05,18.483350247026312,1.0367992532661303,0,16.895807205791233,0.4716204832588611,72,62,53,21,7,6,12,2
2019-02-06,19.501300026172697,0.22521845869844137,0,3.915502228262724,2.6432791608842816,75,55,51,21,7,6,11,2
2019-02-07,20.13174927577832,1.8679748370252345,0,18.645642881415615,1.4563824590822272,78,57,52,22,7,6,13,2
2019-02-08,20.20224242624382,0.367159254710292,0,5.011425828442957,4.863097316114865,64,48,48,17,6,5,10,2
2019-02-09,19.73686982580466,0.5055317199023281,0,14.677619465474837,4.285589753119509,67,53,48,19,7,5,10,2
2019-02-10,20.84436651729093,0.8132730537699409,0,5.693107869871841,3.6663784791698846,64,47,49,18,6,5,11,2
2019-02-11,19.191375018893204,0.7663289371182516,0,6.355708171737278,4.6687381762486595,82,60,57,23,8,6,12,3
2019-02-12,20.156981296463634,1.589325784795778,0,6.200037055646106,1.7342165228273687,81,64,57,22,8,6,13,3
2019-02-13,20.46289625516335,0.9126336411019247,0,14.957845080521665,4.504399494940906,79,58,53,21,7,6,12,2
2019-02-14,20.90314099533574,0.3415365200066738,0,11.136302359387862,1.6261911605335517,80,65,59,22,8,6,13,3
2019-02-15,21.149266612169836,0.5344197909721482,0,17.659049116949944,3.663983598455765,68,45,42,19,6,5,10,2
2019-02-16,19.364792745210593,1.018226770375044,0,6.147454384080897,3.6820845588822455,71,53,50,19,6,5,10,2
2019-02-17,19.00992195499295,0.2949078348522698,0,13.839850441134887,0.09174938227046736,68,54,44,20,6,5,11,2
