ds,max_temp_c,rainfall_mm,is_holiday,O_positive,A_positive,B_positive,AB_positive,O_negative,A_negative,B_negative,AB_negative
2018-12-01,26.64293898521617,0.04065384200848911,0,43,30,31,5,1,0,3,1
2018-12-02,24.253480851589217,2.7945256938677976,0,36,35,36,8,1,1,0,0
2018-12-03,22.753112982313215,1.2840463125503476,0,52,40,48,14,3,7,3,4
2018-12-04,23.619505637650768,1.1839707059614157,0,51,47,43,18,5,4,0,1
2018-12-05,24.948010385626514,0.014243665296481415,0,42,50,38,19,3,5,1,2
2018-12-06,22.85631026214282,3.4229216854686793,0,34,42,49,15,3,2,4,1
2018-12-07,22.20271320923386,0.892027094585455,0,41,43,51,14,4,3,3,0
2018-12-08,24.19974627702548,1.5563891840974489,0,40,26,34,5,1,0,0,0
2018-12-09,24.06938600985181,2.262068613560182,0,32,21,29,8,1,1,0,0
2018-12-10,22.43455007716689,2.4255533998563616,0,37,35,35,11,6,5,2,0
2018-12-11,22.37728474662802,6.246225078466943,0,64,36,43,18,3,4,3,1
2018-12-12,23.656365779945112,1.515755240701645,0,44,28,39,12,3,3,5,0
2018-12-13,20.17101904813558,1.0207166358555062,0,51,46,28,10,4,2,2,1
2018-12-14,20.129236350175113,6.1453832938248025,0,52,44,43,14,5,1,2,1
2018-12-15,21.38634242073551,2.0550605181278954,0,37,29,32,7,4,1,0,0
2018-12-16,22.277530155711432,0.7080721612537175,0,33,25,34,12,2,2,1,0
2018-12-17,23.20959502271005,0.27041243535941706,0,51,43,45,15,6,8,1,4
2018-12-18,25.42404415857902,3.697351843302478,0,53,43,37,6,8,2,0,3
2018-12-19,24.07643311849861,0.8994033600681709,0,59,28,47,9,4,3,4,0
2018-12-20,21.93128252640274,2.1603842999877774,0,55,40,17,17,4,5,1,2
2018-12-21,22.105469033407477,1.2728397479823832,0,47,43,34,13,4,2,3,1
2018-12-22,20.03311263289823,0.4436133401641581,0,41,22,30,8,2,1,0,0
2018-12-23,21.898174264805775,1.8410323360403855,0,51,35,41,11,4,3,3,1
2018-12-24,21.257302207700565,123.05184525759638,0,68,72,63,23,8,8,6,4
2018-12-25,22.381895133437084,1.066628072675355,1,51,32,38,6,6,3,0,0
2018-12-26,19.986283318708992,1.5820269834928011,0,47,39,29,8,6,2,5,3
2018-12-27,22.586202454951714,1.1455686367939182,0,43,48,45,11,1,5,3,3
2018-12-28,24.52225612850689,2.761994234653484,0,42,42,34,13,1,2,5,1
2018-12-29,21.15105842258717,3.5196491730829784,0,50,17,31,9,3,2,1,0
2018-12-30,22.086360257104666,2.9501905956685426,0,45,32,23,8,2,0,0,0
2018-12-31,22.58016594368687,0.07917249135285787,0,47,40,42,8,4,2,4,1
2019-01-01,20.316985829933397,0.4316626281211456,0,37,45,43,12,6,1,2,0
2019-01-02,21.489792056271742,1.5383617436553259,0,54,45,48,11,1,0,0,0
2019-01-03,20.991626778316743,5.4612678216314725,0,51,35,41,11,3,1,4,1
2019-01-04,21.0893058961555,3.603095740016866,0,45,33,38,14,0,4,4,2
2019-01-05,19.278144171695132,3.6970978907377243,0,37,23,36,5,1,0,2,0
2019-01-06,20.80611312658695,0.7225372252799125,0,44,32,29,11,2,1,4,0
2019-01-07,21.688757272111108,1.1223015706581698,0,52,38,57,9,6,8,3,1
2019-01-08,23.533473752635768,1.2724222727447987,0,45,49,43,18,6,2,4,2
2019-01-09,22.490930218266207,0.3424584100946526,0,45,37,45,17,5,2,2,0
2019-01-10,24.8227491149014,0.06312195882604858,0,61,33,29,7,3,3,3,1
2019-01-11,18.928494907919443,5.871265912002593,0,38,37,35,9,4,5,5,1
2019-01-12,22.157463103568393,0.5507497965013063,0,31,29,31,4,1,0,1,0
2019-01-13,20.731978525835213,0.5487392320382714,0,42,21,28,11,2,1,0,0
2019-01-14,24.700228036194705,0.17412251014433483,0,64,41,41,15,4,4,5,2
2019-01-15,18.66222146299908,5.276332507908046,0,46,35,46,15,2,2,0,2
2019-01-16,18.560450809314766,1.7337496933977647,0,47,43,32,8,0,9,5,3
2019-01-17,19.005077792657058,2.199446954371048,0,51,40,28,14,4,1,3,0
2019-01-18,15.922943031580564,4.851243774423941,0,50,38,26,11,2,4,2,0
2019-01-19,19.089008457000173,0.8481346292319525,0,26,36,24,6,4,2,1,0
2019-01-20,18.594958774569196,1.943117044751916,0,42,46,31,6,1,2,1,0
2019-01-21,20.38964693301787,0.07914441567668787,0,55,41,36,11,5,3,3,0
2019-01-22,20.750943458880176,0.4134888309909345,0,48,39,38,9,4,3,3,1
2019-01-23,23.801288567424795,3.5586241816244084,0,48,47,41,10,2,3,3,0
2019-01-24,21.9342586588304,2.911446280958914,0,58,53,50,15,6,1,4,4
2019-01-25,18.867021080021274,0.8635443226442555,0,53,43,43,15,10,4,5,3
2019-01-26,18.21437350145295,0.9458096762479691,1,41,32,22,4,1,1,2,0
2019-01-27,20.98837553613944,1.525227901010554,0,36,35,27,5,0,0,3,0
2019-01-28,17.360366999411337,0.0004820674628612675,0,45,41,32,13,5,2,2,1
2019-01-29,23.663010134346806,0.5521509435540393,0,45,29,46,8,1,1,2,3
2019-01-30,22.361195221643666,0.4669732352914631,0,55,38,38,12,3,5,1,2
2019-01-31,19.06914858339376,0.5766524177255749,0,51,46,41,9,0,1,3,0
2019-02-01,16.589376730262604,3.2788237797923467,0,45,27,40,7,2,2,1,2
2019-02-02,22.73449501724927,0.6561023850326512,0,41,16,30,12,1,0,2,0
2019-02-03,19.811730348022973,0.4252019453382614,0,37,32,27,6,3,0,2,0
2019-02-04,22.533453555007405,1.4034213286643369,0,58,42,42,11,6,4,4,1
2019-02-05,16.888922588231942,126.94118058187934,0,65,51,56,20,10,1,4,2
2019-02-06,18.901925003218924,0.5524287012600462,0,37,43,39,13,5,2,3,0
2019-02-07,20.136992975496504,0.16358366572072172,0,52,36,35,11,6,5,4,1
2019-02-08,20.24922302000856,0.8813704445304557,0,46,37,38,6,7,2,2,5
2019-02-09,19.28680435432542,2.7538909930342825,0,34,19,26,2,1,3,2,0
2019-02-10,21.46721644963843,1.6000868372043644,0,43,26,31,10,0,1,0,1
2019-02-11,18.123754589510607,3.394281270234538,0,55,39,42,11,5,1,2,1
2019-02-12,20.01460181144234,6.417462293587214,0,48,37,44,13,3,2,2,1
2019-02-13,20.58319188687525,3.1468145330435426,0,50,50,40,16,1,2,2,1
2019-02-14,21.41757982939449,1.8516878313622593,0,53,40,47,17,5,4,1,1
2019-02-15,21.860881490258723,1.3598364923025796,0,54,39,36,13,4,3,2,0
2019-02-16,18.240150653372726,0.08178792411193443,0,39,25,23,7,0,2,2,0
2019-02-17,17.47580778425733,8.31099094379766,0,38,21,30,3,1,1,0,0
2019-02-18,23.156793064378064,0.9673326730605953,0,55,44,36,13,4,4,1,4
2019-02-19,21.32625573572993,0.33028759918910755,0,64,39,51,17,3,3,3,1
2019-02-20,19.227610091094927,2.197477725735312,0,50,39,32,10,5,3,1,0
2019-02-21,23.892591073878698,0.6689556630071539,0,55,37,40,10,5,6,1,1
2019-02-22,21.09006938673238,1.7627077421320103,0,41,40,36,11,3,3,1,0
2019-02-23,23.288456240101297,1.767491754774291,0,31,32,30,7,0,1,2,0
2019-02-24,21.138728266297786,1.1802060464299795,0,37,27,32,3,0,1,0,0
2019-02-25,25.20168238516849,3.617224756718363,0,42,40,40,10,2,2,3,1
2019-02-26,24.670006585452775,0.615679933126291,0,53,48,36,9,4,3,4,1
2019-02-27,20.743154651599422,1.1907077783437099,0,40,49,32,8,2,3,3,2
2019-02-28,23.268578354612742,1.5430484430145583,0,37,56,43,5,3,2,2,0
2019-03-01,22.703112316412266,125.10569626328771,0,75,40,45,25,11,8,5,5
2019-03-02,24.239092199789418,3.064693116111459,0,51,33,32,11,1,2,3,3
2019-03-03,19.663969022495007,1.0044166619550294,0,51,42,38,15,1,2,5,0
2019-03-04,23.060396656338803,2.0771819701685326,1,43,49,32,10,3,4,8,0
2019-03-05,23.902083440675035,0.32647591250294217,0,53,36,27,3,0,3,6,1
2019-03-06,18.367130437080164,5.395648347478346,0,45,37,41,9,6,3,0,2
2019-03-07,19.619872092921685,0.9659631397275951,0,44,44,45,11,4,4,1,1
2019-03-08,18.012079076912027,2.61512475565907,0,62,43,45,15,10,2,3,0
2019-03-09,21.65822782040313,0.04110162127073137,0,41,27,31,7,0,2,2,0
2019-03-10,23.740936242752547,0.4592971838379324,0,38,26,24,8,0,1,1,0
2019-03-11,25.421656019406434,1.3352807037443426,0,60,29,35,9,2,5,3,0
2019-03-12,22.678468683873998,4.211611572147392,0,38,35,50,14,1,1,2,0
2019-03-13,25.903060861502727,1.4983989302112148,0,42,40,46,17,3,4,1,0
2019-03-14,20.003356700611093,5.314822987195381,0,42,38,31,12,5,3,3,1
2019-03-15,19.476668898471946,1.3225099593430396,0,53,48,37,7,8,5,1,0
2019-03-16,22.89432133169029,1.348451046077809,0,36,21,33,9,1,0,2,0
2019-03-17,23.897603225641944,0.2550913451177851,0,32,29,22,5,1,1,2,0
2019-03-18,23.19017431548236,3.245616234729631,0,41,41,34,14,2,5,7,2
2019-03-19,19.248769617497466,0.5672882385169236,0,48,44,50,16,3,5,3,1
2019-03-20,23.33546431062461,4.597434951201892,0,56,47,44,7,4,4,3,2
2019-03-21,21.036737990088522,4.834291609268689,0,46,53,35,12,3,3,5,2
2019-03-22,25.1188776132514,5.740318848169962,0,55,39,39,9,6,3,6,1
2019-03-23,24.648427791042433,1.4688989520753566,0,31,24,27,7,2,1,0,0
2019-03-24,22.172973557737656,2.260786706576163,0,37,31,24,7,1,0,0,0
2019-03-25,23.164263430788605,3.0148087706953612,0,56,41,45,10,3,2,1,1
2019-03-26,22.21455539331092,0.280857952481654,0,41,49,36,8,3,4,1,2
2019-03-27,24.35028867377746,1.8373731742768205,0,51,40,44,11,5,2,2,0
2019-03-28,26.53023292561948,0.06979975754569587,0,49,36,34,7,5,3,3,2
2019-03-29,22.794391833673412,1.3765823138565974,0,45,39,45,11,1,4,1,3
2019-03-30,25.921383592514644,0.33646498671224995,0,36,39,32,11,0,2,0,0
2019-03-31,24.00172926165535,0.40404370140793117,0,44,28,30,9,2,0,0,0
2019-04-01,23.626915934317427,0.9084103821450565,0,54,34,37,14,7,4,1,1
2019-04-02,25.150436571062375,1.1328076326264778,0,51,51,41,17,6,2,1,0
2019-04-03,23.447221937757142,1.9519351113134138,0,54,46,42,13,5,3,2,1
2019-04-04,24.564945463801322,0.15468761258992622,0,57,36,42,8,4,5,3,1
2019-04-05,23.432308188699132,1.4011161923173876,0,44,39,31,17,2,3,2,0
2019-04-06,29.914570373773046,0.4033149049121731,0,37,32,31,4,4,0,1,0
2019-04-07,26.213893041507387,1.7065153196745755,0,34,22,31,10,1,1,2,1
2019-04-08,24.9033035551081,2.028935401424911,0,45,37,34,2,3,2,3,0
2019-04-09,26.89119859970473,1.627058836923338,0,48,27,40,9,4,3,1,2
2019-04-10,26.40011490467721,2.6810786287416466,0,41,35,38,10,4,3,4,3
2019-04-11,26.34536418400991,0.8177696300152316,0,41,45,38,14,3,2,5,4
2019-04-12,28.17912115352396,2.897246898309448,0,63,37,22,11,4,1,0,1
2019-04-13,28.63019109128852,1.133970537935306,0,43,31,26,8,3,0,0,0
2019-04-14,26.21941612943789,1.3240122646546368,0,36,32,33,7,2,1,1,0
2019-04-15,26.29483056754877,2.0888285594910716,0,58,47,44,20,7,5,3,2
2019-04-16,27.063168945637212,0.03705798079062799,0,59,44,46,10,3,7,5,1
2019-04-17,23.176942540487175,2.1225996059326526,1,57,41,46,13,9,2,5,4
2019-04-18,24.918572876916706,1.9277352972805097,0,75,49,51,12,7,8,7,0
2019-04-19,30.851481436456606,0.7416842720220787,1,43,44,40,13,7,1,5,2
2019-04-20,31.577003985187794,0.17939932325354818,0,45,30,29,11,2,2,2,0
2019-04-21,27.958839714244434,0.19067835025806096,0,37,30,34,11,2,1,0,0
2019-04-22,29.780326204978884,5.133719784358459,0,49,32,46,11,3,2,0,0
2019-04-23,29.420419860093546,2.337721818722428,0,38,43,35,19,3,2,4,1
2019-04-24,35.12674464243613,0.27187454319664744,0,44,30,39,11,4,5,1,0
2019-04-25,31.379501835494686,0.8823602350994404,0,59,35,37,17,5,4,3,0
2019-04-26,29.056140549015268,1.7953452288303766,0,46,50,35,7,4,0,5,0
2019-04-27,27.57272244656661,3.610561402030212,0,44,24,35,7,0,1,1,0
2019-04-28,26.4428912432574,0.0892855034706789,0,37,22,30,10,1,1,0,0
2019-04-29,30.2347937101761,0.5400330789898556,0,50,29,29,15,3,1,2,0
2019-04-30,28.487298509431394,4.409991212757141,0,50,36,44,16,3,6,1,3
2019-05-01,27.327626142363,0.018415624547969772,0,46,47,39,8,5,5,0,2
2019-05-02,29.051070347742403,0.4497879217598549,0,52,40,32,8,5,2,3,1
2019-05-03,28.353100665003748,6.389546088143249,0,54,43,31,12,1,5,1,2
2019-05-04,34.06230753816833,1.9007389770623775,0,35,20,24,7,1,0,0,0
2019-05-05,32.62292750127337,0.606732501680529,0,53,26,31,7,2,4,0,1
2019-05-06,31.01507169184111,0.13868106610527756,0,52,36,24,12,6,5,3,0
2019-05-07,34.16196872677358,0.05719269242322879,0,51,41,40,15,3,2,4,1
2019-05-08,31.527524336427884,0.56139988771328,0,55,27,34,12,4,3,3,5
2019-05-09,29.820519803986283,4.265445319299957,0,51,54,39,10,5,1,5,1
2019-05-10,34.75917959635409,1.0754129097053635,0,40,35,38,12,3,6,3,1
2019-05-11,32.96008718580176,2.5483139786187294,0,35,24,22,5,1,1,1,0
2019-05-12,29.97655269003328,5.009036256809872,0,52,34,26,6,1,0,2,0
2019-05-13,31.83853777387444,1.0486339874719395,0,53,43,51,13,1,4,4,3
2019-05-14,30.635491153289983,0.42459855474351293,0,47,36,33,21,2,2,2,2
2019-05-15,29.787933489233197,1.4559656368142218,0,50,29,44,11,5,2,3,1
2019-05-16,34.571936670404334,4.773753515726689,0,73,48,52,21,1,3,2,2
2019-05-17,36.70365760974635,3.2631054457378963,0,73,45,53,18,7,6,10,4
2019-05-18,30.252077098924605,0.13619335358557533,1,46,28,26,7,0,0,1,0
2019-05-19,34.338635090304784,2.359033935969253,0,39,30,17,8,0,0,1,0
2019-05-20,32.07394385769748,1.6967853571057008,0,58,38,30,15,3,4,2,1
2019-05-21,32.56251045423433,4.76029724025963,0,47,40,42,7,3,1,3,2
2019-05-22,32.51245758042899,0.2613142929755501,0,35,32,43,14,6,6,2,1
2019-05-23,32.12865252307644,1.5272942880136091,0,59,44,42,15,6,2,2,0
2019-05-24,34.11192314794938,4.23159195311027,0,48,41,47,12,4,5,4,0
2019-05-25,32.51003579330109,1.0553461188130662,0,37,26,27,2,2,1,2,0
2019-05-26,34.86866957706399,1.3155404508885467,0,37,29,28,10,3,1,1,0
2019-05-27,34.381817198505836,0.14613233578478826,0,53,29,34,12,2,4,3,0
2019-05-28,34.15760661529569,0.6518582157445373,0,49,48,47,12,0,2,6,2
2019-05-29,32.97221107707469,0.7846239299192741,0,51,47,49,10,4,3,1,2
2019-05-30,33.784212840463105,5.80530183309403,0,53,36,39,9,8,3,1,2
2019-05-31,36.597491890172556,0.6644312273323887,0,51,38,49,6,1,2,2,2
2019-06-01,36.23599044890427,1.6720777357696726,0,31,30,38,3,2,1,0,0
2019-06-02,33.42494122578589,13.213408021408249,0,34,20,23,5,3,1,1,0
2019-06-03,35.723017742534644,11.790286322443574,0,56,60,49,13,5,4,4,2
2019-06-04,37.169791809654754,3.9935216232919437,0,62,33,62,15,4,4,4,3
2019-06-05,32.469192172295266,15.232310162375821,1,60,38,32,10,1,3,2,4
2019-06-06,37.0339872543675,25.727602647698525,0,49,44,38,12,2,5,5,1
2019-06-07,34.759521183259565,0.6370214766965131,0,52,36,35,7,1,1,2,4
2019-06-08,37.36166482159499,10.341210667314247,0,36,28,34,5,3,4,1,0
2019-06-09,34.82780469581674,17.534414623514884,0,44,42,35,2,1,2,1,0
2019-06-10,32.87653140902078,4.361541041723381,0,36,43,37,7,2,3,6,0
2019-06-11,33.36126130665646,5.51757474657304,0,48,38,30,13,3,2,2,1
2019-06-12,36.84060608165222,14.264704111166985,0,52,31,38,6,3,7,4,3
2019-06-13,37.38997267567963,34.2322243324193,0,50,36,35,10,4,1,5,1
2019-06-14,35.18595002030766,24.90500247058196,0,57,41,40,10,4,1,1,1
2019-06-15,38.393751140372494,13.124720729547455,0,26,26,32,7,1,1,1,0
2019-06-16,33.913400258421206,19.652322513193376,0,31,26,30,15,2,0,1,0
2019-06-17,37.222010632345224,6.8077611703079866,0,42,40,37,10,3,5,3,1
2019-06-18,35.04768847744064,15.36505309641967,0,39,32,44,8,5,3,3,3
2019-06-19,36.27938586918131,9.415493342192693,0,47,33,33,15,1,5,1,0
2019-06-20,37.78894561147221,126.08627344182504,0,88,63,56,24,8,7,9,3
2019-06-21,36.08213178013985,18.146758535330697,0,49,43,38,14,6,5,1,1
2019-06-22,37.14034547910812,12.194666175124793,0,48,30,27,8,0,1,1,0
2019-06-23,40.026196500175644,6.662034607293769,0,27,37,25,7,2,2,1,0
2019-06-24,36.96160685102731,36.344059718528534,0,47,33,41,9,7,3,2,0
2019-06-25,39.88614975715443,0.3173451500953904,0,54,43,43,10,2,3,3,1
2019-06-26,36.05229255434284,5.691986491849938,0,47,36,45,16,7,1,4,0
2019-06-27,39.46579241217535,0.8784484961643177,0,74,39,39,5,2,0,3,3
2019-06-28,41.38130815659108,21.820352920146536,0,65,40,34,9,3,5,5,0
2019-06-29,33.64435058250345,18.165336626660192,0,31,24,31,11,0,2,2,0
2019-06-30,37.08077303635501,6.03746764352355,0,39,37,28,5,1,0,2,0
2019-07-01,39.91306130580351,16.88957818155394,0,55,38,35,14,5,5,0,0
2019-07-02,38.43458432734765,7.561157344627935,0,58,44,26,15,3,2,3,0
2019-07-03,39.6621052113381,21.17441585668096,0,48,50,45,11,4,3,0,1
2019-07-04,37.78833832309079,9.082091076958086,0,52,35,46,13,5,2,1,1
2019-07-05,39.243317702972156,7.972562578239926,0,66,38,47,13,1,4,2,2
2019-07-06,38.829925411069176,40.93832207301406,0,39,27,21,9,2,1,3,0
2019-07-07,41.54527700048596,4.332823396871321,0,22,28,28,11,0,1,2,0
2019-07-08,39.78425852239439,1.9251276249617157,0,43,45,46,9,5,3,2,1
2019-07-09,40.013577612379656,13.175646486414301,0,46,32,27,14,2,4,1,2
2019-07-10,38.57480664717402,52.26305062152294,0,68,64,60,25,11,7,6,3
2019-07-11,38.48075142612644,7.118350812257012,0,51,43,39,13,5,1,4,0
2019-07-12,38.6454487873123,0.9606678656714754,0,53,34,44,11,5,4,1,1
2019-07-13,40.351252550675646,6.216950584419911,0,37,20,39,8,0,1,1,0
2019-07-14,38.76932887708248,10.576221296761057,0,36,24,37,14,0,0,0,0
2019-07-15,40.23694909034137,2.6496795779001636,0,42,39,37,11,9,4,1,1
2019-07-16,43.85144081580595,16.098652047002044,0,63,43,36,13,5,3,1,1
2019-07-17,41.48325395858759,91.4483032291074,0,64,62,50,25,7,3,6,3
2019-07-18,39.12643635072089,9.015070443181388,0,57,42,40,9,3,5,2,1
2019-07-19,42.21549254704398,6.571263126553488,0,57,38,51,14,9,1,5,1
2019-07-20,39.02858742147782,7.67999886566882,0,35,40,34,6,0,1,1,0
2019-07-21,35.79724535358415,1.8349923141710227,0,40,37,35,10,4,3,2,0
2019-07-22,37.88315232903873,32.218838346188775,0,62,35,43,13,2,2,0,1
2019-07-23,36.18063825212761,8.037681771015139,0,48,41,39,14,5,1,3,2
2019-07-24,39.239152100856906,7.3475714474121325,0,42,42,40,11,8,3,1,2
2019-07-25,39.996026719850896,16.168486711151637,0,66,51,38,13,6,1,5,2
2019-07-26,43.32612435563212,8.751843188045253,0,57,39,40,18,3,1,3,3
2019-07-27,40.63820895908397,15.671813806490146,0,33,30,36,7,2,0,1,0
2019-07-28,39.55429905477911,0.9512279266610866,0,38,26,31,5,0,3,0,0
2019-07-29,41.65649618216589,25.207834665132168,0,44,28,31,15,3,2,3,3
2019-07-30,35.57763677934613,42.32768105378092,0,47,41,37,12,4,4,1,1
2019-07-31,40.470395702764506,15.69451294959138,0,54,43,40,15,2,7,2,0
2019-08-01,41.53719319464751,46.37239484592634,0,43,35,59,8,9,4,2,0
2019-08-02,37.03162466429065,2.463081398462727,0,42,36,37,8,3,4,3,2
2019-08-03,42.26667969506778,9.734548576468919,0,31,35,25,7,1,1,1,1
2019-08-04,40.64358183253053,13.812266976869768,0,35,18,33,6,0,1,1,1
2019-08-05,39.120477283205375,13.074660221252449,0,43,34,38,10,3,0,2,1
2019-08-06,41.19813222488671,7.698973422779366,0,43,45,38,6,1,4,2,3
2019-08-07,44.452526355543334,6.189258566555203,0,54,45,44,12,3,5,5,0
2019-08-08,40.2505084124404,2.0342724843306725,0,47,39,53,12,4,6,2,1
2019-08-09,40.355922672238975,7.4573532849102175,0,71,42,28,17,6,9,5,3
2019-08-10,38.91054372071933,2.6628907763570875,0,44,50,35,9,3,7,5,0
2019-08-11,38.09644817752532,19.884519594822994,0,38,39,38,11,5,2,1,6
2019-08-12,41.42077713941217,3.5136539835054243,1,52,28,35,11,2,5,2,0
2019-08-13,38.00901431447288,0.9052544446790132,0,58,44,65,19,6,5,5,5
2019-08-14,39.822510304679426,12.056694789440765,0,82,44,51,9,11,4,10,3
2019-08-15,38.679390592111254,13.566534211504083,1,53,38,45,10,5,2,1,3
2019-08-16,40.54513782136575,30.82569055311506,0,36,34,38,9,4,3,2,2
2019-08-17,40.204134176878355,12.905094471283258,0,29,30,27,9,0,0,0,0
2019-08-18,41.55869568863751,6.357816611590896,0,31,31,32,7,3,4,0,0
2019-08-19,38.40757863619471,24.36917796569036,0,54,37,50,8,2,3,3,1
2019-08-20,38.829063592367575,11.65702894357038,0,53,38,41,7,4,3,6,1
2019-08-21,37.34971187881518,1.238994231926158,0,52,38,28,10,3,3,2,1
2019-08-22,38.35432070177871,12.515497096119054,0,77,33,49,10,5,3,5,2
2019-08-23,39.930437246683645,35.79252454385181,0,73,47,42,11,4,5,4,1
2019-08-24,40.620023534232864,7.5704821039306776,1,52,36,31,6,1,2,1,0
2019-08-25,37.189227374891594,5.271597250986596,0,36,26,24,9,1,1,2,1
2019-08-26,40.69760474756041,2.3229795244444262,0,40,51,41,8,3,3,2,1
2019-08-27,41.59184894390483,2.4633148683745016,0,65,39,24,21,3,4,4,2
2019-08-28,39.62699184618276,8.504895458929768,0,55,33,36,5,2,3,1,2
2019-08-29,42.47065481220935,13.58322300664625,0,45,43,27,10,3,3,1,2
2019-08-30,37.08384288229197,1.2607612714135505,0,44,42,36,10,2,5,3,3
2019-08-31,36.05391229087543,42.093693899518385,0,31,27,39,16,0,0,0,0
2019-09-01,34.895050075722075,21.105638918055732,0,48,29,29,5,1,1,0,0
2019-09-02,41.351343417164735,13.25096236337608,0,51,27,31,10,2,4,2,1
2019-09-03,39.57227329994721,26.442217086703206,0,51,39,38,13,4,2,5,1
2019-09-04,38.05421117263825,1.2537693912081325,0,46,47,28,16,1,5,3,2
2019-09-05,38.62473671584909,9.717986837909795,0,48,45,33,8,5,1,3,1
2019-09-06,35.710850543229405,14.917559988673277,0,51,41,41,12,5,3,5,2
2019-09-07,42.7480025100208,26.460959864031363,0,38,24,27,7,4,0,0,0
2019-09-08,38.007282777620865,22.95036211782825,0,47,34,44,8,7,2,4,1
2019-09-09,37.857675717115214,4.866627637205715,0,55,58,47,17,8,5,5,1
2019-09-10,38.97820152311747,42.422833055966954,1,56,44,41,13,4,7,2,3
2019-09-11,38.37423857195939,1.9917609322833956,0,45,34,36,17,4,0,2,2
2019-09-12,37.743343589423134,31.207665935737122,0,39,41,33,13,3,1,2,0
2019-09-13,35.59582022586899,53.07601815242649,0,58,60,52,13,10,5,4,3
2019-09-14,37.99877281534377,2.9247845502186403,0,38,24,26,6,2,1,2,0
2019-09-15,40.69686126181984,19.205577518301176,0,33,33,38,14,3,1,0,0
2019-09-16,39.498574187080116,0.6167918122609963,0,58,46,45,14,4,3,1,0
2019-09-17,39.86701189541413,7.79857134810017,0,37,35,46,8,3,3,5,0
2019-09-18,35.52913221922849,10.89383808837252,0,51,46,29,12,4,1,4,0
2019-09-19,34.44133749184848,13.035570016737386,0,47,35,48,11,3,4,2,1
2019-09-20,36.036054305759045,41.21838269817822,0,51,51,40,8,1,3,3,3
2019-09-21,36.26429582421067,16.732593800219785,0,38,30,25,9,0,3,0,0
2019-09-22,38.20462366919112,9.845806361359767,0,40,29,32,3,0,0,2,0
2019-09-23,32.49292326349509,24.88533498505567,0,54,45,47,8,7,1,2,2
2019-09-24,38.796823317964474,45.09668818359153,0,46,46,30,13,6,3,3,2
2019-09-25,35.279876826943784,0.3346987188636402,0,58,46,54,8,5,2,3,2
2019-09-26,34.59864224551167,60.70156042394756,0,68,55,68,22,4,7,3,0
2019-09-27,33.283091731099,1.351039353889563,0,49,40,43,10,3,2,4,0
2019-09-28,31.85091056642699,25.261353431682057,0,36,29,22,7,3,2,0,0
2019-09-29,36.65875930238159,4.93453663779886,0,29,18,38,6,1,3,1,0
2019-09-30,35.00936300546371,2.1265584708601026,0,43,52,46,10,3,2,8,3
2019-10-01,32.13167327725653,4.685836605434136,0,70,49,49,21,8,6,9,5
2019-10-02,31.968909390957354,0.7732751908000078,1,44,37,48,8,3,4,2,0
2019-10-03,33.733618444924694,1.6074336513231193,0,44,45,43,14,3,5,2,0
2019-10-04,37.58804645027433,0.10365523387175346,0,41,35,39,17,1,4,2,0
2019-10-05,33.574376885429004,0.08974597822865851,0,42,35,19,8,2,0,1,0
2019-10-06,30.929616860328455,2.5485989350654723,0,46,34,34,13,6,3,4,0
