donation_dates,blood_groups
2022-01-31,A_positive
2022-01-31,O_negative
2022-01-31,A_positive
2022-01-31,A_negative
2022-01-31,A_positive
2022-01-31,A_negative
2022-01-31,A_positive
2022-01-31,O_negative
2022-01-31,O_positive
2022-01-31,O_positive
2022-01-31,A_positive
2022-01-31,O_positive
2022-01-31,O_positive
2022-01-31,A_positive
2022-01-31,O_positive
2022-01-31,A_negative
2022-01-31,O_positive
2022-01-31,A_positive
2022-01-31,A_positive
2022-01-31,A_positive
2022-01-31,B_positive
2022-01-31,O_positive
2022-01-31,O_negative
2022-01-31,A_positive
2022-01-31,A_positive
2022-02-01,A_positive
2022-02-01,O_positive
2022-02-01,O_positive
2022-02-01,O_positive
2022-02-01,O_negative
2022-02-01,A_positive
2022-02-01,A_positive
2022-02-01,A_positive
2022-02-01,A_positive
2022-02-01,A_positive
2022-02-01,O_positive
2022-02-01,O_negative
2022-02-01,O_positive
2022-02-01,O_positive
2022-02-01,O_positive
2022-02-01,O_positive
2022-02-01,O_positive
2022-02-01,O_positive
2022-02-01,A_positive
2022-02-01,O_positive
2022-02-01,A_positive
2022-02-01,O_positive
2022-02-01,O_positive
2022-02-01,AB_negative
2022-02-01,B_positive
2022-02-01,O_negative
2022-02-01,A_positive
2022-02-01,O_negative
2022-02-01,A_positive
2022-02-01,A_positive
2022-02-01,AB_positive
2022-02-01,A_positive
2022-02-01,A_positive
2022-02-01,O_positive
2022-02-01,O_positive
2022-02-02,O_positive
2022-02-02,O_positive
2022-02-02,A_positive
2022-02-02,O_positive
2022-02-02,A_positive
2022-02-02,A_positive
2022-02-02,A_positive
2022-02-02,O_positive
2022-02-02,A_positive
2022-02-02,O_positive
2022-02-02,A_positive
2022-02-02,A_positive
2022-02-02,O_positive
2022-02-02,O_positive
2022-02-02,A_positive
2022-02-02,A_positive
2022-02-02,A_negative
2022-02-02,B_positive
2022-02-02,B_positive
2022-02-02,A_positive
2022-02-02,A_positive
2022-02-02,A_positive
2022-02-02,A_positive
2022-02-02,O_positive
2022-02-02,A_positive
2022-02-02,O_positive
2022-02-02,A_positive
2022-02-02,A_negative
2022-02-02,A_positive
2022-02-02,O_positive
2022-02-02,B_positive
2022-02-02,O_positive
2022-02-02,B_positive
2022-02-03,O_positive
2022-02-03,AB_positive
2022-02-03,A_negative
2022-02-03,A_positive
2022-02-03,A_positive
2022-02-03,O_positive
2022-02-03,A_positive
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,A_positive
2022-02-03,O_positive
2022-02-03,O_negative
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,O_negative
2022-02-03,B_positive
2022-02-03,O_positive
2022-02-03,O_negative
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,O_negative
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,A_positive
2022-02-03,O_negative
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,O_positive
2022-02-03,A_positive
2022-02-03,O_positive
2022-02-03,A_positive
2022-02-03,O_positive
2022-02-03,A_positive
2022-02-03,O_positive
2022-02-03,A_positive
2022-02-04,A_positive
2022-02-04,O_positive
2022-02-04,A_positive
2022-02-04,A_negative
2022-02-04,A_negative
2022-02-04,O_positive
2022-02-04,A_positive
2022-02-04,O_negative
2022-02-04,A_negative
2022-02-04,A_positive
2022-02-04,B_positive
2022-02-04,O_positive
2022-02-04,A_positive
2022-02-04,A_positive
2022-02-04,A_positive
2022-02-04,O_positive
2022-02-04,A_positive
2022-02-04,AB_positive
2022-02-04,O_positive
2022-02-04,A_positive
2022-02-04,O_positive
2022-02-04,A_positive
2022-02-05,O_positive
2022-02-05,B_positive
2022-02-05,A_positive
2022-02-05,O_positive
2022-02-05,A_positive
2022-02-05,A_positive
2022-02-05,O_positive
2022-02-05,AB_positive
2022-02-05,B_positive
2022-02-05,A_positive
2022-02-05,B_positive
2022-02-05,A_positive
2022-02-05,A_positive
2022-02-05,A_positive
2022-02-05,A_positive
2022-02-05,O_positive
2022-02-05,O_positive
2022-02-05,O_negative
2022-02-05,O_negative
2022-02-05,O_positive
2022-02-05,A_positive
2022-02-05,A_positive
2022-02-05,O_positive
2022-02-05,O_positive
2022-02-05,O_positive
2022-02-05,A_positive
2022-02-05,O_positive
2022-02-05,AB_positive
2022-02-05,B_positive
2022-02-05,A_positive
2022-02-05,O_positive
2022-02-05,A_positive
2022-02-05,A_positive
2022-02-05,A_positive
2022-02-05,O_negative
2022-02-05,A_positive
2022-02-05,O_positive
2022-02-05,A_positive
2022-02-05,O_positive
2022-02-05,A_positive
2022-02-05,A_negative
2022-02-05,O_positive
2022-02-05,O_positive
2022-02-05,B_positive
2022-02-05,A_positive
2022-02-05,A_positive
2022-02-05,A_positive
2022-02-06,A_positive
2022-02-06,O_positive
2022-02-06,O_positive
2022-02-06,A_positive
2022-02-06,O_positive
2022-02-06,O_positive
2022-02-06,O_positive
2022-02-06,O_positive
2022-02-06,A_positive
2022-02-06,O_positive
2022-02-06,O_positive
2022-02-06,A_positive
2022-02-06,AB_positive
2022-02-06,A_negative
2022-02-06,AB_positive
2022-02-06,O_positive
2022-02-06,A_positive
2022-02-06,AB_positive
2022-02-06,O_negative
2022-02-06,O_negative
2022-02-06,A_positive
2022-02-06,A_positive
2022-02-06,B_positive
2022-02-06,O_positive
2022-02-06,O_negative
2022-02-06,O_positive
2022-02-06,O_positive
2022-02-06,A_positive
2022-02-06,A_positive
2022-02-06,A_positive
2022-02-06,AB_positive
2022-02-06,O_positive
2022-02-06,A_positive
2022-02-06,O_positive
2022-02-06,A_positive
2022-02-06,O_positive
2022-02-06,A_negative
2022-02-06,A_positive
2022-02-06,A_positive
2022-02-06,A_positive
2022-02-06,O_positive
2022-02-06,B_positive
2022-02-06,B_positive
2022-02-06,A_positive
2022-02-06,O_negative
2022-02-06,O_positive
2022-02-07,O_positive
2022-02-07,A_positive
2022-02-07,O_positive
2022-02-07,B_positive
2022-02-07,A_positive
2022-02-07,A_positive
2022-02-07,A_positive
2022-02-07,O_positive
2022-02-07,A_negative
2022-02-07,A_positive
2022-02-07,B_negative
2022-02-07,A_positive
2022-02-07,O_positive
2022-02-07,A_negative
2022-02-07,O_positive
2022-02-07,AB_positive
2022-02-07,O_negative
2022-02-07,B_positive
2022-02-07,A_positive
2022-02-07,O_positive
2022-02-07,A_positive
2022-02-07,A_positive
2022-02-07,A_negative
2022-02-07,O_negative
2022-02-07,O_positive
2022-02-07,AB_positive
2022-02-07,A_positive
2022-02-07,A_positive
2022-02-07,O_positive
2022-02-07,B_negative
2022-02-07,A_positive
2022-02-07,A_positive
2022-02-07,O_positive
2022-02-07,O_positive
2022-02-08,B_positive
2022-02-08,A_negative
2022-02-08,O_positive
2022-02-08,B_positive
2022-02-08,O_positive
2022-02-08,A_positive
2022-02-08,A_positive
2022-02-08,A_positive
2022-02-08,A_negative
2022-02-08,A_positive
2022-02-08,O_positive
2022-02-08,A_positive
2022-02-08,A_positive
2022-02-08,AB_positive
2022-02-08,A_negative
2022-02-08,B_positive
2022-02-08,O_negative
2022-02-08,O_positive
2022-02-08,B_positive
2022-02-08,A_positive
2022-02-08,AB_negative
2022-02-08,A_negative
2022-02-08,A_positive
2022-02-08,O_positive
2022-02-08,O_positive
2022-02-08,AB_positive
2022-02-08,A_positive
2022-02-08,O_positive
2022-02-08,A_positive
2022-02-08,O_negative
2022-02-09,O_positive
2022-02-09,A_positive
2022-02-09,A_positive
2022-02-09,A_negative
2022-02-09,A_positive
2022-02-09,O_negative
2022-02-09,O_positive
2022-02-09,O_negative
2022-02-09,B_negative
2022-02-09,B_positive
2022-02-09,B_positive
2022-02-09,B_positive
2022-02-09,O_positive
2022-02-09,O_positive
2022-02-09,O_positive
2022-02-09,O_positive
2022-02-10,A_negative
2022-02-10,O_positive
2022-02-10,O_negative
2022-02-10,B_positive
2022-02-10,O_negative
2022-02-10,A_positive
2022-02-10,AB_positive
2022-02-10,A_positive
2022-02-10,O_positive
2022-02-10,O_negative
2022-02-10,AB_negative
2022-02-10,A_positive
2022-02-10,A_positive
2022-02-10,A_positive
2022-02-10,O_positive
2022-02-11,A_positive
2022-02-11,O_negative
2022-02-11,O_positive
2022-02-11,O_positive
2022-02-11,A_negative
2022-02-11,A_positive
2022-02-11,B_negative
2022-02-11,O_positive
2022-02-11,O_positive
2022-02-11,AB_positive
2022-02-11,A_positive
2022-02-11,O_positive
2022-02-11,B_positive
2022-02-11,A_positive
2022-02-11,A_positive
2022-02-11,A_positive
2022-02-12,O_positive
2022-02-12,O_positive
2022-02-12,A_positive
2022-02-12,A_positive
2022-02-12,A_positive
2022-02-12,O_positive
2022-02-12,AB_positive
2022-02-12,O_positive
2022-02-12,O_positive
2022-02-12,O_negative
2022-02-12,A_positive
2022-02-12,O_positive
2022-02-12,B_positive
2022-02-12,O_positive
2022-02-12,O_positive
2022-02-12,O_negative
2022-02-12,A_positive
2022-02-12,O_positive
2022-02-12,A_positive
2022-02-12,A_positive
2022-02-12,O_positive
2022-02-12,B_positive
2022-02-12,O_positive
2022-02-12,A_positive
2022-02-12,AB_positive
2022-02-12,A_positive
2022-02-12,A_positive
2022-02-12,A_positive
2022-02-12,O_positive
2022-02-12,A_negative
2022-02-12,O_positive
2022-02-12,A_positive
2022-02-12,O_positive
2022-02-12,A_positive
2022-02-12,A_positive
2022-02-12,A_positive
2022-02-12,A_positive
2022-02-12,O_negative
2022-02-12,A_positive
2022-02-12,O_positive
2022-02-12,A_positive
2022-02-12,AB_positive
2022-02-12,A_positive
2022-02-12,B_negative
2022-02-12,B_positive
2022-02-12,B_positive
2022-02-12,O_positive
2022-02-13,O_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,B_positive
2022-02-13,B_positive
2022-02-13,O_positive
2022-02-13,O_negative
2022-02-13,A_positive
2022-02-13,AB_positive
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,A_negative
2022-02-13,O_positive
2022-02-13,O_negative
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,B_positive
2022-02-13,O_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,AB_positive
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,O_positive
2022-02-13,O_negative
2022-02-13,AB_positive
2022-02-13,B_positive
2022-02-13,O_positive
2022-02-13,O_positive
2022-02-13,A_positive
2022-02-13,A_negative
2022-02-13,O_positive
2022-02-13,O_positive
2022-02-13,A_negative
2022-02-13,O_negative
2022-02-13,B_positive
2022-02-13,O_positive
2022-02-13,B_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,B_positive
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,O_negative
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,O_positive
2022-02-13,A_negative
2022-02-13,A_positive
2022-02-13,A_positive
2022-02-13,O_positive
2022-02-13,B_positive
2022-02-13,O_positive
2022-02-14,O_positive
2022-02-14,O_positive
2022-02-14,B_positive
2022-02-14,O_positive
2022-02-14,O_positive
2022-02-14,O_positive
2022-02-14,A_negative
2022-02-14,A_positive
2022-02-14,A_positive
2022-02-14,A_positive
2022-02-14,A_positive
2022-02-14,A_positive
2022-02-14,O_negative
2022-02-14,A_positive
2022-02-14,A_positive
2022-02-14,O_positive
2022-02-15,A_positive
2022-02-15,O_positive
2022-02-15,A_positive
2022-02-15,A_positive
2022-02-15,O_positive
2022-02-15,B_positive
2022-02-15,O_negative
2022-02-15,A_positive
2022-02-15,A_positive
2022-02-15,A_positive
2022-02-15,A_positive
2022-02-15,O_positive
2022-02-15,O_positive
2022-02-15,O_positive
2022-02-15,O_positive
2022-02-15,O_positive
2022-02-16,O_positive
2022-02-16,A_positive
2022-02-16,O_positive
2022-02-16,B_positive
2022-02-16,A_positive
2022-02-16,A_positive
2022-02-16,O_positive
2022-02-16,O_positive
2022-02-16,O_positive
2022-02-16,AB_positive
2022-02-16,A_positive
2022-02-16,B_positive
2022-02-16,AB_positive
2022-02-16,A_positive
2022-02-16,A_positive
2022-02-16,B_positive
2022-02-16,O_positive
2022-02-16,B_positive
2022-02-16,O_positive
2022-02-16,O_positive
2022-02-16,O_positive
2022-02-16,A_positive
2022-02-16,O_positive
2022-02-16,B_positive
2022-02-16,A_positive
2022-02-16,O_positive
2022-02-16,O_negative
2022-02-16,O_positive
2022-02-16,A_positive
2022-02-16,O_positive
2022-02-16,B_positive
2022-02-16,A_positive
2022-02-16,A_negative
2022-02-16,O_positive
2022-02-17,O_positive
2022-02-17,A_positive
2022-02-17,O_positive
2022-02-17,O_negative
2022-02-17,A_negative
2022-02-17,O_negative
2022-02-17,A_positive
2022-02-17,O_positive
2022-02-17,A_positive
2022-02-17,O_positive
2022-02-17,O_positive
2022-02-17,O_positive
2022-02-17,O_positive
2022-02-17,AB_negative
2022-02-17,A_positive
2022-02-17,O_positive
2022-02-17,O_positive
2022-02-17,A_negative
2022-02-17,A_positive
2022-02-17,O_positive
2022-02-17,O_positive
2022-02-17,O_positive
2022-02-17,A_positive
2022-02-17,O_positive
2022-02-17,B_positive
2022-02-17,O_positive
2022-02-17,A_positive
2022-02-17,B_positive
2022-02-17,O_negative
2022-02-17,A_positive
2022-02-17,A_positive
2022-02-17,O_positive
2022-02-17,O_positive
2022-02-17,A_negative
2022-02-17,O_negative
2022-02-17,A_positive
2022-02-17,A_positive
2022-02-17,B_positive
2022-02-18,B_negative
2022-02-18,O_positive
2022-02-18,B_positive
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,A_positive
2022-02-18,A_negative
2022-02-18,O_negative
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,A_positive
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,O_negative
2022-02-18,O_positive
2022-02-18,A_positive
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,A_positive
2022-02-18,A_positive
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,O_negative
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,O_positive
2022-02-18,A_positive
2022-02-18,A_positive
2022-02-18,A_positive
2022-02-19,A_positive
2022-02-19,A_positive
2022-02-19,A_positive
2022-02-19,O_negative
2022-02-19,A_positive
2022-02-19,A_positive
2022-02-19,A_negative
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,O_negative
2022-02-19,B_negative
2022-02-19,O_negative
2022-02-19,B_positive
2022-02-19,A_negative
2022-02-19,O_positive
2022-02-19,B_positive
2022-02-19,A_negative
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,AB_positive
2022-02-19,A_negative
2022-02-19,O_positive
2022-02-19,A_positive
2022-02-19,AB_positive
2022-02-19,B_positive
2022-02-19,A_positive
2022-02-19,A_positive
2022-02-19,B_positive
2022-02-19,O_positive
2022-02-19,B_positive
2022-02-19,B_negative
2022-02-19,B_positive
2022-02-19,B_positive
2022-02-19,A_positive
2022-02-19,B_positive
2022-02-19,O_negative
2022-02-19,A_negative
2022-02-19,A_positive
2022-02-19,B_positive
2022-02-19,A_positive
2022-02-19,B_positive
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,O_positive
2022-02-19,A_positive
2022-02-19,A_positive
2022-02-19,B_positive
2022-02-19,A_positive
2022-02-19,A_positive
2022-02-19,A_positive
2022-02-19,O_positive
2022-02-20,A_negative
2022-02-20,O_negative
2022-02-20,B_positive
2022-02-20,A_negative
2022-02-20,A_positive
2022-02-20,B_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,A_negative
2022-02-20,A_positive
2022-02-20,AB_positive
2022-02-20,B_negative
2022-02-20,O_negative
2022-02-20,A_positive
2022-02-20,O_negative
2022-02-20,O_positive
2022-02-20,O_negative
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,O_positive
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,A_negative
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,AB_positive
2022-02-20,O_negative
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,B_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,O_positive
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,A_positive
2022-02-20,A_negative
2022-02-20,O_positive
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,O_positive
2022-02-20,O_positive
2022-02-20,O_positive
2022-02-20,O_negative
2022-02-20,O_positive
2022-02-20,O_positive
2022-02-20,O_positive
2022-02-20,O_positive
2022-02-20,B_positive
2022-02-20,B_positive
2022-02-20,AB_positive
2022-02-20,O_positive
2022-02-20,A_positive
2022-02-20,A_negative
2022-02-20,O_negative
2022-02-20,O_positive
2022-02-21,A_positive
2022-02-21,O_positive
2022-02-21,B_positive
2022-02-21,O_positive
2022-02-21,O_positive
2022-02-21,A_negative
2022-02-21,O_negative
2022-02-21,A_negative
2022-02-21,A_positive
2022-02-21,O_positive
2022-02-21,A_positive
2022-02-21,A_positive
2022-02-21,O_positive
2022-02-21,B_positive
2022-02-21,A_negative
2022-02-21,A_positive
2022-02-21,A_positive
2022-02-21,O_positive
2022-02-21,O_negative
2022-02-21,O_positive
2022-02-21,A_positive
2022-02-21,A_positive
2022-02-21,AB_positive
2022-02-21,A_positive
2022-02-21,A_positive
2022-02-21,B_positive
2022-02-21,O_positive
2022-02-21,O_positive
2022-02-21,O_positive
2022-02-21,A_positive
2022-02-21,AB_positive
2022-02-21,A_positive
2022-02-21,A_positive
2022-02-21,O_positive
2022-02-21,O_positive
2022-02-21,O_positive
2022-02-22,O_positive
2022-02-22,A_positive
2022-02-22,O_positive
2022-02-22,A_positive
2022-02-22,O_negative
2022-02-22,O_negative
2022-02-22,A_positive
2022-02-22,A_negative
2022-02-22,A_positive
2022-02-22,A_negative
2022-02-22,A_positive
2022-02-22,A_positive
2022-02-22,O_positive
2022-02-22,O_positive
2022-02-22,O_positive
2022-02-23,O_positive
2022-02-23,O_positive
2022-02-23,O_negative
2022-02-23,A_positive
2022-02-23,O_positive
2022-02-23,A_negative
2022-02-23,B_negative
2022-02-23,A_positive
2022-02-23,O_positive
2022-02-23,A_positive
2022-02-23,B_positive
2022-02-23,A_positive
2022-02-23,O_negative
2022-02-23,O_positive
2022-02-23,B_positive
2022-02-24,O_negative
2022-02-24,O_positive
2022-02-24,AB_negative
2022-02-24,B_positive
2022-02-24,B_negative
2022-02-24,A_positive
2022-02-24,B_negative
2022-02-24,O_positive
2022-02-24,O_positive
2022-02-24,O_positive
2022-02-24,O_positive
2022-02-24,A_positive
2022-02-24,AB_positive
2022-02-24,B_positive
2022-02-24,O_positive
2022-02-24,O_positive
2022-02-24,A_positive
2022-02-24,O_positive
2022-02-24,O_negative
2022-02-24,O_negative
2022-02-24,B_positive
2022-02-24,B_negative
2022-02-25,A_positive
2022-02-25,O_positive
2022-02-25,O_positive
2022-02-25,B_negative
2022-02-25,B_positive
2022-02-25,O_negative
2022-02-25,O_positive
2022-02-25,O_positive
2022-02-25,A_positive
2022-02-25,AB_positive
2022-02-25,A_positive
2022-02-25,A_positive
2022-02-25,A_positive
2022-02-25,A_positive
2022-02-25,A_positive
2022-02-25,O_positive
2022-02-25,AB_negative
2022-02-25,A_positive
2022-02-25,A_negative
2022-02-25,A_positive
2022-02-25,A_positive
2022-02-25,O_positive
2022-02-25,A_negative
2022-02-25,A_positive
2022-02-25,A_negative
2022-02-25,A_positive
2022-02-25,B_positive
2022-02-25,B_negative
2022-02-25,O_positive
2022-02-25,AB_positive
2022-02-26,B_positive
2022-02-26,O_positive
2022-02-26,A_positive
2022-02-26,O_positive
2022-02-26,A_positive
2022-02-26,B_positive
2022-02-26,O_positive
2022-02-26,O_positive
2022-02-26,O_positive
2022-02-26,O_negative
2022-02-26,O_positive
2022-02-26,O_positive
2022-02-26,O_positive
2022-02-26,O_positive
2022-02-26,O_positive
2022-02-26,A_positive
2022-02-26,O_negative
2022-02-26,O_positive
2022-02-26,A_positive
2022-02-26,A_positive
2022-02-26,O_positive
2022-02-26,B_positive
